Id,Family,Genus,Subgenus,Species,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
470,Colletidae_2,Hylaeus,(Euprosopoides)_2,ruficeps,0.464501722,0.076482492,0.253010324,0.0475809,0.203684669,-0.067752786,0.169752283,-0.194580774,-0.135823816,-0.220409181,-0.109530364,-0.169301168,-0.103790049,-0.041125082,-0.418497646,-0.030224039,-0.36954898,0.047409089,-0.170102406,0.141565593,-0.110384351,0.181483629,0.097077287,0.136955385,0.142242387,0.07854183,0.08740894,0.013374114
471,Colletidae_2,Hylaeus,(Euprosopoides)_2,ruficeps,0.465359238,0.062249608,0.254948608,0.043882715,0.219409027,-0.064785581,0.180957358,-0.179331447,-0.143097582,-0.205445765,-0.111024575,-0.151792918,-0.091608264,-0.046116802,-0.429021223,-0.029010857,-0.377251581,0.053315166,-0.173646775,0.128126854,-0.123172991,0.163512411,0.091832699,0.128359944,0.139661372,0.084531798,0.096654689,0.012504872
472,Colletidae_2,Hylaeus,(Euprosopoides)_2,ruficeps,0.472496974,0.064467041,0.255633939,0.046571208,0.211550062,-0.067607339,0.186340706,-0.196074204,-0.147115082,-0.204531786,-0.113515084,-0.155966078,-0.092834826,-0.040649349,-0.417726681,-0.02047319,-0.370263705,0.043219703,-0.174240424,0.124969904,-0.124662558,0.167167306,0.081935178,0.141440054,0.136857374,0.083585754,0.095544126,0.013880976
473,Colletidae_2,Hylaeus,(Euprosopoides)_2,ruficeps,0.471838368,0.056416308,0.251412568,0.046577145,0.2150217,-0.069473456,0.181907216,-0.189516758,-0.140336222,-0.204735814,-0.101740944,-0.155693466,-0.092532217,-0.039900123,-0.420407799,-0.03034325,-0.371320006,0.050693662,-0.185297484,0.128512151,-0.125765124,0.174023361,0.083605698,0.138711976,0.141248866,0.083121867,0.092365379,0.011606397
475,Colletidae_2,Hylaeus,(Euprosopoides)_2,ruficeps,0.463130569,0.061823925,0.256973672,0.052916726,0.220484854,-0.061045253,0.181886352,-0.19311419,-0.143121492,-0.205177085,-0.110017247,-0.159643617,-0.092873706,-0.042617994,-0.421192983,-0.020558372,-0.376155094,0.05327297,-0.172906103,0.127563322,-0.129610941,0.163272829,0.085379387,0.129857111,0.141388131,0.084736625,0.096634602,0.008713003
476,Colletidae_2,Hylaeus,(Euprosopoides)_2,ruficeps,0.469255496,0.061878943,0.255207277,0.050189164,0.213716965,-0.062509117,0.180754012,-0.189174518,-0.139324792,-0.202347006,-0.108685115,-0.16090926,-0.094833543,-0.047295591,-0.425357142,-0.022963705,-0.37436631,0.050863041,-0.171736047,0.124961608,-0.127227751,0.168936678,0.088343904,0.133129062,0.143679157,0.078755131,0.090573888,0.016485568
478,Colletidae_2,Hylaeus,(Euprosopoides)_2,ruficeps,0.462254762,0.061824978,0.265195897,0.046792282,0.212269587,-0.06581375,0.178150019,-0.195746359,-0.138172241,-0.210560286,-0.101961908,-0.154322011,-0.090321571,-0.042015143,-0.430849922,-0.032299272,-0.371226051,0.052739616,-0.170300473,0.131966163,-0.12416101,0.172370298,0.090887501,0.133384969,0.133277462,0.084078677,0.084957948,0.017599837
479,Colletidae,Leioproctus,(Leioproctus_2),plumosus,0.503163203,0.033425091,0.259308883,0.042735229,0.249870309,-0.097292532,0.178998076,-0.193949695,-0.14116299,-0.190313952,-0.112874271,-0.139510628,-0.097779481,-0.035020151,-0.355670537,-0.046853969,-0.347830768,0.055853544,-0.220541809,0.123293556,-0.163638867,0.170358518,0.078118709,0.135145553,0.11531579,0.102743702,0.054723754,0.039385734
481,Colletidae,Leioproctus,(Leioproctus_2),plumosus,0.511253201,0.014839934,0.265101269,0.039332211,0.234383692,-0.100226082,0.177607693,-0.198724884,-0.12436528,-0.191953919,-0.096676843,-0.138873493,-0.090295533,-0.030237424,-0.340884354,-0.058214019,-0.342358362,0.062875772,-0.228916121,0.133951535,-0.176424124,0.174168578,0.063802411,0.147296341,0.103713677,0.106430118,0.044058674,0.039335332
482,Colletidae,Leioproctus,(Leioproctus_2),plumosus,0.497892796,0.027354936,0.258903812,0.048313475,0.225485975,-0.101279002,0.172912614,-0.205677031,-0.136440557,-0.199068973,-0.104016459,-0.149783818,-0.089507743,-0.041603422,-0.350505527,-0.059081164,-0.346101735,0.06028945,-0.219910339,0.131240028,-0.160952482,0.183345456,0.08048514,0.15407959,0.116255319,0.113782418,0.055499187,0.038088059
483,Colletidae,Leioproctus,(Leioproctus_2),plumosus,0.490948947,0.052433293,0.259109375,0.044024425,0.241407666,-0.102898516,0.18017404,-0.209926347,-0.132006497,-0.197885351,-0.106561745,-0.152822731,-0.108774711,-0.034084477,-0.359878688,-0.040987303,-0.349994888,0.065777486,-0.213119262,0.129865244,-0.156370879,0.172681131,0.074859523,0.143375859,0.122431916,0.097884912,0.057775204,0.032562375
484,Colletidae,Leioproctus,(Leioproctus_2),plumosus,0.494681488,0.026660058,0.262132156,0.039604253,0.248491105,-0.102140996,0.187056707,-0.201041026,-0.137493108,-0.19451722,-0.10535882,-0.145012032,-0.095951643,-0.040331804,-0.352500043,-0.048900928,-0.343148039,0.05719639,-0.219675337,0.130127041,-0.163395352,0.179153071,0.067773174,0.146995407,0.112106555,0.101886622,0.045281156,0.050321165
485,Colletidae,Leioproctus,(Leioproctus_2),plumosus,0.503708632,0.019936677,0.252322415,0.035972839,0.249889614,-0.103259597,0.189542949,-0.195180794,-0.129410828,-0.189310477,-0.099191028,-0.136956078,-0.092048587,-0.033991318,-0.3471986,-0.047056653,-0.340740766,0.059465381,-0.232240279,0.129722824,-0.176455604,0.180470509,0.060577603,0.144645784,0.108566208,0.100248517,0.052678272,0.035292387
486,Colletidae,Leioproctus,(Leioproctus_2),plumosus,0.504642768,0.029907898,0.257142289,0.037015603,0.247099247,-0.092394402,0.189980018,-0.191346602,-0.137032422,-0.189558094,-0.1064354,-0.145324105,-0.092436418,-0.038512475,-0.350142686,-0.041163983,-0.34744289,0.063669677,-0.227267336,0.125824273,-0.172511622,0.171241612,0.07144199,0.134757738,0.116232849,0.09279192,0.046729614,0.043090939
487,Colletidae,Leioproctus,(Leioproctus_2),plumosus,0.500550865,0.025304582,0.254369994,0.042347457,0.24656803,-0.101107978,0.183182379,-0.199975178,-0.131034161,-0.199329605,-0.102004309,-0.144270043,-0.093277935,-0.034208445,-0.351186918,-0.048044241,-0.343098922,0.067076448,-0.226158973,0.126033395,-0.171061859,0.173280608,0.073994859,0.14396632,0.108198853,0.100997602,0.050958097,0.047929078
488,Colletidae,Leioproctus,(Leioproctus_2),plumosus,0.500880598,0.027198605,0.262401616,0.036808534,0.250761429,-0.096858306,0.183780801,-0.196843345,-0.134627584,-0.194224256,-0.104980114,-0.143879949,-0.092151086,-0.042812724,-0.345231128,-0.046174029,-0.348414676,0.062320657,-0.222059278,0.133620027,-0.170058321,0.17416792,0.071978456,0.138299287,0.105254823,0.104550747,0.042464463,0.043826834
489,Colletidae,Leioproctus,(Leioproctus_2),plumosus,0.500018454,0.028812215,0.253524085,0.03746425,0.25466231,-0.101355412,0.186463408,-0.198882999,-0.134079725,-0.194526616,-0.102364855,-0.140163292,-0.096103264,-0.033796723,-0.345185145,-0.046480746,-0.342765941,0.06525366,-0.231253107,0.130057578,-0.171825543,0.174626383,0.064029558,0.138874711,0.112725708,0.095796731,0.052154056,0.044320258
490,Colletidae,Leioproctus,(Leioproctus_2),plumosus,0.496220415,0.026092651,0.251517011,0.042737899,0.253639491,-0.107019461,0.187628291,-0.205316861,-0.13470301,-0.191897621,-0.105552851,-0.139549448,-0.095128132,-0.035139176,-0.34484703,-0.052283538,-0.346754954,0.061567123,-0.226839101,0.127040794,-0.164239235,0.179895748,0.070463172,0.142014239,0.10906526,0.102040238,0.049530675,0.049817412
491,Colletidae,Leioproctus,(Leioproctus_2),plumosus,0.499656286,0.017914538,0.257093198,0.042967205,0.244137015,-0.101249213,0.178983923,-0.192205893,-0.132521827,-0.194895065,-0.104300775,-0.146188054,-0.094239082,-0.037245439,-0.353847594,-0.055018194,-0.349302729,0.05747941,-0.219913469,0.130887866,-0.164910747,0.178585343,0.06959792,0.146272864,0.111194954,0.107018155,0.058372928,0.045676477
492,Colletidae,Leioproctus,(Leioproctus_2),plumosus,0.511428492,0.018937667,0.263204294,0.045307332,0.237194686,-0.097604618,0.172048325,-0.192143706,-0.132230785,-0.194322714,-0.105128218,-0.147587947,-0.093702481,-0.037479471,-0.34618148,-0.052580848,-0.342935602,0.053209001,-0.223944165,0.135905376,-0.169322059,0.173111512,0.079245183,0.131233087,0.106754619,0.112808192,0.043569189,0.051207137
493,Colletidae,Leioproctus,(Leioproctus_2),plumosus,0.499167517,0.022930748,0.264418488,0.035027614,0.251982612,-0.095126933,0.193364968,-0.190925213,-0.137708634,-0.186253539,-0.108507423,-0.136958391,-0.098107343,-0.035046844,-0.348853721,-0.043141234,-0.354238706,0.05404276,-0.224849203,0.12440182,-0.164612976,0.171876396,0.063910763,0.140341555,0.109234579,0.098897634,0.054799079,0.039933627
494,Colletidae,Leioproctus,(Leioproctus_2),plumosus,0.499515917,0.018859663,0.259582838,0.036922664,0.246557988,-0.099327712,0.193537356,-0.19719629,-0.128756312,-0.191527298,-0.105768642,-0.142696467,-0.098526898,-0.037917138,-0.347315705,-0.046255886,-0.346239884,0.057654414,-0.222600775,0.128531633,-0.172094049,0.177310766,0.070228861,0.142291476,0.10405872,0.103040649,0.047820586,0.050309526
495,Colletidae,Leioproctus,(Leioproctus_2),plumosus,0.50204232,0.030376903,0.261277893,0.040241888,0.247298828,-0.097145253,0.183029048,-0.196487838,-0.135532021,-0.192536639,-0.108645516,-0.142668632,-0.091414486,-0.036307234,-0.361501246,-0.045945792,-0.34854761,0.058473623,-0.214738844,0.128510575,-0.164761961,0.171836916,0.066351111,0.140049257,0.110225735,0.099091728,0.05491675,0.042510499
496,Colletidae,Leioproctus,(Leioproctus_2),plumosus,0.505660214,0.023423575,0.259793076,0.039346529,0.240355666,-0.100390495,0.185717636,-0.189848863,-0.132991964,-0.192051172,-0.105435447,-0.142793912,-0.093062052,-0.036740374,-0.347821824,-0.046080683,-0.339182243,0.060925452,-0.230442207,0.128627237,-0.178894285,0.173599106,0.066975444,0.14329766,0.112979077,0.09699291,0.056348909,0.041693031
497,Colletidae,Leioproctus,(Leioproctus_2),plumosus,0.503676998,0.002266165,0.26498086,0.026205964,0.234695676,-0.086939302,0.194371867,-0.173188314,-0.127372433,-0.188471314,-0.098458633,-0.142512176,-0.09230456,-0.036234644,-0.356071093,-0.049045623,-0.353861862,0.049507557,-0.228829362,0.128873668,-0.17230925,0.174483372,0.070166398,0.138874378,0.109719861,0.09461331,0.051595533,0.061566959
498,Colletidae,Leioproctus,(Leioproctus_2),plumosus,0.504169282,0.025309332,0.25621389,0.03991699,0.251592924,-0.103330196,0.180597871,-0.199914964,-0.126456206,-0.191548651,-0.103334567,-0.14615341,-0.097204565,-0.040988724,-0.351299041,-0.045208038,-0.338275437,0.059742368,-0.221885142,0.133205498,-0.172707551,0.177622523,0.063034933,0.143703495,0.105905581,0.104335319,0.049648029,0.043308458
499,Colletidae,Leioproctus,(Leioproctus_2),plumosus,0.493273387,0.017313049,0.246478773,0.042603014,0.242288987,-0.108768345,0.19078196,-0.199946923,-0.117732961,-0.202647965,-0.095810099,-0.148290336,-0.091662278,-0.035691972,-0.352555964,-0.046620339,-0.349031743,0.062076621,-0.223277514,0.138309778,-0.170083157,0.186130096,0.064745216,0.149518472,0.106070188,0.103825614,0.056515205,0.042189236
500,Colletidae,Leioproctus,(Leioproctus_4),clarki,0.503464058,0.021447723,0.257810995,0.034878584,0.252521228,-0.11401941,0.201974031,-0.193088347,-0.118983991,-0.187490599,-0.099091816,-0.138390785,-0.096769575,-0.03452347,-0.335691134,-0.034442241,-0.348506033,0.064024754,-0.233721882,0.128601836,-0.177698782,0.170246456,0.05821746,0.136278135,0.097124129,0.098967194,0.039351311,0.047510169
501,Colletidae,Leioproctus,(Leioproctus_4),clarki,0.497037217,0.022524094,0.26025352,0.035312664,0.252617289,-0.114449195,0.19684185,-0.209140545,-0.128414171,-0.192930624,-0.101087456,-0.139221999,-0.091535684,-0.029368831,-0.335339285,-0.046055043,-0.343145374,0.060664625,-0.22729836,0.128590264,-0.169046376,0.177009974,0.058425423,0.142560057,0.098518665,0.106017394,0.032172742,0.058487167
502,Colletidae,Leioproctus,(Leioproctus_4),clarki,0.501410964,0.031393436,0.260367972,0.030776356,0.247935251,-0.109819579,0.189353778,-0.198083785,-0.124970427,-0.193151156,-0.095521373,-0.142719236,-0.093829955,-0.031147477,-0.337014531,-0.043205894,-0.349081044,0.066857552,-0.231784567,0.130655907,-0.176469592,0.177471312,0.067273393,0.137972895,0.102472451,0.092590944,0.03985768,0.050408725
504,Colletidae,Leioproctus,(Leioproctus_4),clarki,0.500960943,0.028576854,0.261869143,0.036019516,0.247315325,-0.113498345,0.180196426,-0.20461853,-0.123631083,-0.197282037,-0.096018871,-0.144530029,-0.09613351,-0.026375357,-0.330425052,-0.050580512,-0.348186004,0.06651641,-0.228795123,0.133189163,-0.171259799,0.180767058,0.059013079,0.146086039,0.102848467,0.102552219,0.04224606,0.043177551
505,Colletidae,Leioproctus,(Leioproctus_4),clarki,0.499790932,0.025772169,0.258690695,0.039080942,0.248271633,-0.109841853,0.18917453,-0.200675438,-0.127563501,-0.195503041,-0.098115947,-0.139967578,-0.093478388,-0.032057424,-0.341436048,-0.047390307,-0.345202804,0.067579264,-0.232251101,0.130377178,-0.173623932,0.172869727,0.072720889,0.135087964,0.099009753,0.10153873,0.04401329,0.053129668
506,Colletidae,Leioproctus,(Leioproctus_4),clarki,0.506029345,0.025448895,0.254875627,0.039140415,0.24379065,-0.106124943,0.193689614,-0.200036241,-0.12738386,-0.189615196,-0.104284401,-0.145215842,-0.094367344,-0.036816304,-0.336686822,-0.043352125,-0.341794281,0.06302996,-0.233166591,0.131150153,-0.173604803,0.17738649,0.063644636,0.1419439,0.104858617,0.097003138,0.044399613,0.0460577
507,Colletidae,Leioproctus,(Leioproctus_4),clarki,0.497357235,0.017850557,0.256721624,0.031834417,0.255184628,-0.1108552,0.202703866,-0.198276351,-0.110021451,-0.187897441,-0.086905051,-0.129889089,-0.092192311,-0.024157518,-0.355656174,-0.035405211,-0.352821272,0.062060123,-0.229884675,0.127950927,-0.177211402,0.172983318,0.059819878,0.134729226,0.094519318,0.095993234,0.038385788,0.04307901
508,Colletidae,Leioproctus,(Leioproctus_4),clarki,0.493695995,0.013911727,0.253039328,0.033108338,0.246507332,-0.118049374,0.209226519,-0.205896048,-0.110862891,-0.191258619,-0.088289754,-0.132667889,-0.084354443,-0.028697791,-0.339718785,-0.038757123,-0.346715246,0.066707568,-0.235822372,0.129070762,-0.183914448,0.17979603,0.057213562,0.142117559,0.093704217,0.102006969,0.036290985,0.048607891
511,Colletidae,Leioproctus,(Leioproctus_4),clarki,0.502128588,0.03431886,0.253382468,0.034863572,0.251419869,-0.114053219,0.198865916,-0.199035899,-0.121885661,-0.198333507,-0.103773204,-0.14764181,-0.096983566,-0.036374985,-0.33427069,-0.03421887,-0.340587287,0.070530673,-0.234082997,0.130847779,-0.170163221,0.174893183,0.065404991,0.135101436,0.099695975,0.10065994,0.030848818,0.048442848
512,Colletidae,Leioproctus,(Leioproctus_4),clarki,0.493830126,0.028950199,0.25927664,0.035242155,0.250500695,-0.112195981,0.199603387,-0.208180583,-0.125364751,-0.191731631,-0.095829111,-0.136765455,-0.088971417,-0.033709819,-0.346814335,-0.035184178,-0.345452308,0.063061561,-0.23045097,0.126832218,-0.175494305,0.174931189,0.061329828,0.140539904,0.102969251,0.097399398,0.040867269,0.050811021
514,Colletidae,Leioproctus,(Leioproctus_4),clarki,0.514116089,0.031656935,0.253705165,0.038128764,0.24641103,-0.108713667,0.184558022,-0.208164152,-0.121801951,-0.189167539,-0.099417175,-0.14357568,-0.093551802,-0.036173215,-0.333721092,-0.043269474,-0.343524547,0.067662493,-0.227812911,0.127644746,-0.17267585,0.177973872,0.060777492,0.135948771,0.10090357,0.098952603,0.032033959,0.051095543
515,Colletidae,Leioproctus,(Leioproctus_4),clarki,0.504204582,0.024958011,0.259897595,0.034151629,0.245601472,-0.104566017,0.188483687,-0.199371989,-0.128550883,-0.195285642,-0.10026092,-0.144919671,-0.092702318,-0.030712688,-0.336473829,-0.043875918,-0.346155275,0.062791522,-0.229513636,0.127151333,-0.174287884,0.176974681,0.066513496,0.140576345,0.104487288,0.100705755,0.038756626,0.051422648
516,Colletidae,Leioproctus,(Leioproctus_4),clarki,0.504212233,0.012665223,0.251533974,0.035862924,0.245643276,-0.104490089,0.19997399,-0.199222767,-0.120104719,-0.191820648,-0.09528339,-0.139140843,-0.092576691,-0.03346916,-0.34465731,-0.047298464,-0.346450229,0.063782552,-0.231801749,0.126202017,-0.168780577,0.18137028,0.061087514,0.138283286,0.100602978,0.100681082,0.036600701,0.056594608
517,Colletidae,Leioproctus,(Leioproctus_4),clarki,0.510170842,0.029812939,0.247830704,0.033778855,0.248055159,-0.113134502,0.18243581,-0.208773321,-0.120513642,-0.192596315,-0.098518266,-0.146910626,-0.10315586,-0.034573886,-0.325769312,-0.049734383,-0.340338577,0.06738396,-0.229842474,0.12918309,-0.169518891,0.183329967,0.062733149,0.147361623,0.10378462,0.105576598,0.032646738,0.049296001
519,Colletidae,Leioproctus,(Leioproctus_4),clarki,0.500767015,0.017690004,0.256393907,0.035301387,0.246725391,-0.110296506,0.191747082,-0.20413893,-0.11655607,-0.193989943,-0.098581955,-0.14931059,-0.090631239,-0.026375442,-0.334161145,-0.045752555,-0.338187939,0.063502981,-0.230406045,0.138299626,-0.183354904,0.181686704,0.055880499,0.144406954,0.095634911,0.103557331,0.044730492,0.045418977
520,Colletidae,Leioproctus,(Leioproctus_4),clarki,0.507919496,0.021539743,0.25727598,0.037787326,0.259210031,-0.110057288,0.192680803,-0.197943357,-0.119355253,-0.184015504,-0.103975449,-0.127889151,-0.095714592,-0.020291033,-0.346969708,-0.044241736,-0.344764353,0.06251886,-0.229516979,0.121657836,-0.17701485,0.165947317,0.057137206,0.135076162,0.098865907,0.08993403,0.044221761,0.049976794
521,Colletidae,Leioproctus,(Leioproctus_4),clarki,0.494984427,0.022727037,0.251319433,0.030604146,0.248715859,-0.115097805,0.206045548,-0.210174403,-0.121040582,-0.1864536,-0.089927595,-0.135730109,-0.084068112,-0.026882283,-0.339518459,-0.043259968,-0.352086038,0.063959904,-0.232722894,0.131765373,-0.173697988,0.181859619,0.053981876,0.144713962,0.09711979,0.094359935,0.040894735,0.047608192
522,Colletidae,Leioproctus,(Leioproctus_4),clarki,0.503854427,0.029148863,0.258335772,0.035624612,0.252283266,-0.110863354,0.196863365,-0.206103744,-0.123610895,-0.192103581,-0.095363487,-0.139129415,-0.10140471,-0.031229745,-0.346414,-0.03691888,-0.341492597,0.063823432,-0.225304467,0.126572935,-0.169304047,0.17156951,0.055944792,0.139872606,0.098847721,0.097494009,0.03676486,0.052242752
523,Colletidae,Leioproctus,(Leioproctus_4),clarki,0.492403487,0.023350962,0.257874964,0.032772075,0.260849478,-0.107007184,0.199185131,-0.206239502,-0.120893437,-0.184732092,-0.09292145,-0.128880011,-0.097236393,-0.028964033,-0.332486686,-0.041007763,-0.345485298,0.074549576,-0.245607429,0.123378964,-0.184111193,0.171964023,0.055725263,0.13780544,0.101759466,0.091744346,0.050944097,0.041265199
524,Colletidae,Leioproctus,(Leioproctus_4),clarki,0.513594131,0.022604803,0.269576504,0.033898606,0.245374114,-0.111750059,0.191796261,-0.188809822,-0.119238038,-0.187819609,-0.099761569,-0.137269812,-0.111618926,-0.013558519,-0.336052911,-0.047990652,-0.337202083,0.060825996,-0.235293296,0.126117111,-0.170881622,0.16777299,0.057324994,0.13780268,0.100553104,0.09246288,0.031829336,0.045713407
525,Colletidae,Leioproctus,(Leioproctus_4),clarki,0.508048127,0.025882245,0.261069787,0.032889851,0.248711326,-0.111933546,0.182483573,-0.203665691,-0.119099106,-0.189567646,-0.101506179,-0.142209982,-0.096936504,-0.023855665,-0.338410894,-0.049556138,-0.343103248,0.063876187,-0.230059942,0.122048812,-0.169489231,0.177042171,0.061329578,0.140542455,0.098883103,0.102060943,0.03807961,0.056446005
527,Colletidae,Leioproctus,(Leioproctus_4),clarki,0.512066451,0.020081156,0.264997925,0.033470956,0.253631114,-0.09784818,0.187698996,-0.189253541,-0.122610907,-0.183523383,-0.099514037,-0.13580758,-0.092414068,-0.035485553,-0.346047329,-0.034120449,-0.349440129,0.060118037,-0.2336367,0.123874915,-0.175997669,0.164544789,0.059330931,0.128878122,0.098326491,0.098308168,0.043608932,0.046762544
528,Colletidae,Leioproctus,(Leioproctus_4),clarki,0.503156078,0.024492711,0.259637402,0.036214572,0.248268025,-0.105952859,0.198460509,-0.201253762,-0.125396285,-0.189742359,-0.096454575,-0.150115196,-0.094308034,-0.02589363,-0.341477961,-0.035810976,-0.340499396,0.062451961,-0.231282705,0.126391017,-0.175798377,0.177829517,0.05914459,0.137039672,0.099418878,0.096975842,0.037131853,0.04737349
530,Colletidae,Leioproctus,(Leioproctus_4),clarki,0.494432395,0.020191523,0.26336727,0.034215199,0.247185919,-0.109962769,0.203473523,-0.19777126,-0.122621542,-0.191224832,-0.097866343,-0.140198611,-0.095474196,-0.028264932,-0.342206719,-0.045388945,-0.349520544,0.067174745,-0.230516998,0.128653007,-0.173984096,0.173717802,0.06740517,0.138555571,0.095099638,0.099719844,0.041226524,0.050583657
531,Colletidae_3,Hyleoides,(Hyleoides),concinna,0.430104443,0.048031659,0.299238383,0.03892176,0.25248134,-0.084486796,0.186227045,-0.195026153,-0.117462175,-0.178633413,-0.079195095,-0.136500598,-0.055568011,-0.047734603,-0.431318315,-0.003530363,-0.409075119,0.067135916,-0.194687228,0.103084897,-0.121788505,0.145755774,0.074178259,0.125310667,0.102211869,0.09312812,0.064653108,0.024543133
532,Colletidae_3,Hyleoides,(Hyleoides),concinna,0.42816814,0.044648509,0.305017533,0.042102013,0.243600822,-0.077232215,0.187672983,-0.195963802,-0.125001998,-0.175284932,-0.08206036,-0.138188443,-0.056193177,-0.044300008,-0.435297135,-0.005984659,-0.40238422,0.061986077,-0.193164391,0.098776805,-0.12847822,0.147609412,0.075594421,0.126387811,0.109637603,0.091511239,0.072888,0.023932194
533,Colletidae_3,Hyleoides,(Hyleoides),concinna,0.438139658,0.04438998,0.308019811,0.032622727,0.243448993,-0.081446401,0.198958378,-0.186233139,-0.120064905,-0.175254346,-0.078003641,-0.137552489,-0.060560131,-0.03959542,-0.437590306,-0.001055629,-0.404332569,0.060703346,-0.184667916,0.102437629,-0.123230145,0.140227087,0.067886581,0.122459484,0.096349847,0.09079017,0.055646345,0.027507001
534,Colletidae_3,Hyleoides,(Hyleoides),concinna,0.43639155,0.04616886,0.301827934,0.03963428,0.246540576,-0.076409661,0.184780813,-0.189989886,-0.130843316,-0.175770345,-0.090254885,-0.139566722,-0.071609798,-0.037908116,-0.437697829,-0.007966694,-0.396399439,0.051287075,-0.188091912,0.097532793,-0.121926971,0.142526284,0.082162846,0.131313676,0.11168528,0.094358171,0.073435152,0.024790285
535,Colletidae_3,Hyleoides,(Hyleoides),concinna,0.442930733,0.04467002,0.298698672,0.038342057,0.243729059,-0.077575383,0.184242,-0.193470291,-0.120148306,-0.174785265,-0.082911456,-0.136119991,-0.06906031,-0.040055416,-0.436081577,-0.006782499,-0.40595547,0.055409552,-0.183655147,0.098934205,-0.125248703,0.143095659,0.07615733,0.127634855,0.107053496,0.090617459,0.07024968,0.030085038
536,Colletidae_3,Hyleoides,(Hyleoides),concinna,0.436311421,0.044548987,0.299859668,0.040062386,0.25574208,-0.0765382,0.186686656,-0.198507957,-0.11034244,-0.173182879,-0.081837126,-0.141215665,-0.073112841,-0.044607912,-0.433228494,0.009822827,-0.397093547,0.059734031,-0.194093894,0.098837223,-0.137577664,0.135926361,0.07347579,0.127273234,0.105513698,0.087817869,0.069696692,0.030029694
537,Colletidae_3,Hyleoides,(Hyleoides),concinna,0.433491059,0.048813344,0.2979371,0.040791835,0.245265492,-0.081447913,0.191361149,-0.198081881,-0.123538943,-0.179893521,-0.077990002,-0.140636134,-0.054557625,-0.043173501,-0.434841894,0.002491327,-0.405998817,0.061009122,-0.185443451,0.10291665,-0.125464505,0.144343891,0.068635118,0.129261976,0.104138562,0.089051066,0.067006756,0.024553738
538,Colletidae_3,Hyleoides,(Hyleoides),concinna,0.432555518,0.049501968,0.300518339,0.043383482,0.252580001,-0.069189914,0.177940566,-0.202158178,-0.137386978,-0.168864019,-0.093924018,-0.139724393,-0.058131311,-0.050662469,-0.44301786,-0.006474546,-0.39638353,0.050709322,-0.17534182,0.095494609,-0.121029421,0.13897845,0.084327555,0.13023113,0.110267115,0.095953681,0.067025845,0.032820878
539,Colletidae_3,Hyleoides,(Hyleoides),concinna,0.429133564,0.049555991,0.300208574,0.039241484,0.245777094,-0.07669632,0.190915996,-0.196852862,-0.130645382,-0.169221407,-0.089317989,-0.135920128,-0.062483648,-0.044025615,-0.433947256,-0.008328589,-0.404163305,0.058116875,-0.187290012,0.099116229,-0.128599605,0.143863042,0.07934888,0.126522693,0.115403954,0.091308596,0.075659138,0.023320011
540,Colletidae_3,Hyleoides,(Hyleoides),concinna,0.446838625,0.056820149,0.305190022,0.045170948,0.250234802,-0.075319477,0.170437615,-0.205562885,-0.130221778,-0.179769254,-0.08770535,-0.144441108,-0.067501217,-0.046195298,-0.428260074,-0.002423834,-0.39276095,0.059298159,-0.187158116,0.100356511,-0.12157542,0.139006299,0.079801597,0.126319944,0.103156394,0.097261065,0.059523847,0.029478782
541,Colletidae_3,Hyleoides,(Hyleoides),concinna,0.443154689,0.04407581,0.299563272,0.041036874,0.243458971,-0.069059119,0.181371744,-0.201553577,-0.12805248,-0.183093126,-0.084297345,-0.14168826,-0.067790959,-0.041712192,-0.432707006,-0.007529267,-0.396672589,0.0521356,-0.189796539,0.104560935,-0.118860349,0.148903929,0.077214137,0.128325307,0.106620035,0.094674273,0.066794419,0.030922812
542,Colletidae_3,Hyleoides,(Hyleoides),concinna,0.446464663,0.044629774,0.312664003,0.040132443,0.245791572,-0.072927548,0.180642244,-0.194645501,-0.130797818,-0.167995821,-0.084125709,-0.136469661,-0.060215445,-0.051761943,-0.426836779,-0.008562269,-0.393672883,0.061573708,-0.191850898,0.101528432,-0.140609441,0.140423445,0.075478103,0.124129077,0.104796134,0.090148222,0.062272254,0.02979764
543,Colletidae_3,Hyleoides,(Hyleoides),concinna,0.433256701,0.042591489,0.307961215,0.039199081,0.250746408,-0.075068255,0.190327717,-0.19393168,-0.125485669,-0.176714736,-0.085368932,-0.137360504,-0.059593717,-0.040202577,-0.431178529,-0.003620777,-0.396750461,0.061163051,-0.190289586,0.102613044,-0.140860821,0.141329804,0.0725993,0.124240483,0.108014028,0.086869932,0.066622346,0.028891645
544,Colletidae_3,Hyleoides,(Hyleoides),concinna,0.430802536,0.044804053,0.310708108,0.039057755,0.253743082,-0.068263571,0.184594234,-0.189975799,-0.119917652,-0.171222366,-0.082770812,-0.137151457,-0.067153259,-0.039097366,-0.429276847,0.014794284,-0.410730519,0.053742313,-0.19095234,0.090618886,-0.134847189,0.132258116,0.077741632,0.117804382,0.103044498,0.085709074,0.075014526,0.026921696
545,Colletidae_3,Hyleoides,(Hyleoides),concinna,0.435731451,0.039310303,0.309178606,0.036698491,0.250849208,-0.077542586,0.191710995,-0.191412298,-0.128567224,-0.176566435,-0.089366328,-0.133847239,-0.067663419,-0.043920883,-0.420426381,-0.010242446,-0.40625779,0.054742835,-0.193271744,0.104829055,-0.123666328,0.14338136,0.073533499,0.129225027,0.104690099,0.090436435,0.063525355,0.03490838
